Customer_ID,Product_ID,Transaction_ID,Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,T_Purchases,Launch_Date,Date,Season,Preferred_Purchase_Times,Retention_Strategy,Recency,Recency_Normalized,Frequency_Normalized,T_Purchases_Normalized,Segment,Cluster
CUST_Z2QK0K,PROD_4UZA62,TRANS_3PGBPE,3,73.03,Electronics,29,North America,0.15,9705.66,2020-03-15,2023-02-11,Spring,Morning,Loyalty Program,324,1.3266637054161368,-1.2587376237473902,1.6311614523053257,At Risk,1
CUST_11IJ74,PROD_IU4XOE,TRANS_FQP9AV,11,101.47,Electronics,45,Europe,0.44,2672.93,2021-06-05,2023-07-14,Spring,Evening,Discount,171,-0.1194169635858811,0.18898165540195802,-0.823306279496562,Other,0
CUST_ZM1Y63,PROD_1AQQBV,TRANS_R2YAYK,16,162.83,Home,50,North America,0.17,6899.44,2020-05-05,2023-12-23,Spring,Morning,Loyalty Program,9,-1.6505612013527236,1.0938062048703008,0.65177273151879,Other,2
CUST_2V0EZT,PROD_1TF70I,TRANS_CQ4GU5,11,117.22,Electronics,26,North America,0.18,2200.37,2022-12-08,2023-10-13,Summer,Evening,Discount,80,-0.9795041588746629,0.18898165540195802,-0.9882327406773979,Other,2
CUST_1YC4YV,PROD_HECA62,TRANS_8ENQPZ,3,79.85,Home,56,Asia,0.68,2397.39,2022-06-17,2023-05-01,Fall,Evening,Loyalty Program,245,0.5799946018137877,-1.2587376237473902,-0.919471501084863,At Risk,0
CUST_E2YRB5,PROD_KM8KUD,TRANS_CCJNRN,12,191.24,Clothing,51,South America,0.44,825.13,2021-09-12,2023-02-05,Summer,Afternoon,Email Campaign,330,1.3833727512593532,0.36994656529562653,-1.4682002928915774,At Risk,0
CUST_H4DM4P,PROD_C5Z26S,TRANS_OTHAW3,5,189.2,Clothing,84,North America,0.2,2432.16,2020-04-11,2023-06-02,Fall,Evening,Loyalty Program,213,0.2775463573166336,-0.8968078039600532,-0.9073365487925452,Not Regular,0
CUST_EGCZS5,PROD_Q1F10S,TRANS_FXGFI4,3,83.92,Electronics,32,Europe,0.98,6756.35,2022-04-06,2023-04-02,Summer,Evening,Loyalty Program,274,0.8540883233893335,-1.2587376237473902,0.6018334067127005,At Risk,1
CUST_P2B7RK,PROD_3ZMZA9,TRANS_T32V0R,6,125.79,Home,27,Europe,0.54,2333.31,2021-12-07,2023-01-21,Fall,Evening,Loyalty Program,345,1.5251453658673941,-0.7158428940663847,-0.941835830762508,At Risk,0
CUST_2MCHA9,PROD_0DXZ79,TRANS_9PECLX,19,62.65,Sports,42,Asia,0.77,7577.54,2021-08-15,2023-12-29,Fall,Afternoon,Email Campaign,3,-1.70727024719594,1.6367009345513064,0.8884339667624096,Top Customer,2
CUST_FGBXDV,PROD_WKFQJ3,TRANS_CQ5278,4,45.21,Electronics,18,South America,0.29,4404.1,2020-01-25,2023-01-28,Winter,Evening,Email Campaign,338,1.4589848123836415,-1.0777727138537216,-0.2191168817429904,At Risk,0
CUST_U3CUD6,PROD_9R98KN,TRANS_KNJPMZ,5,68.41,Sports,21,Europe,0.09,3839.97,2020-06-03,2023-10-25,Spring,Afternoon,Discount,68,-1.0929222505610958,-0.8968078039600532,-0.4160018583511355,Not Regular,2
CUST_QCUD86,PROD_1SNBVE,TRANS_MD4DRM,8,63.84,Electronics,29,Europe,0.17,7419.49,2022-08-11,2023-11-23,Winter,Afternoon,Discount,39,-1.3670159721366415,-0.3539130742790476,0.8332735063137234,Other,2
CUST_VP4IIN,PROD_IT717Q,TRANS_GP1OQV,4,194.85,Sports,54,North America,0.32,718.17,2021-11-11,2023-07-15,Spring,Morning,Loyalty Program,170,-0.12886847122641718,-1.0777727138537216,-1.505530016710568,Not Regular,0
CUST_9EBJL3,PROD_QYT7SW,TRANS_3BPSLO,12,151.04,Sports,38,Europe,0.43,8162.55,2020-09-09,2023-12-01,Fall,Evening,Loyalty Program,31,-1.44262803326093,0.36994656529562653,1.0926061968610232,Top Customer,2
CUST_TBJH1N,PROD_8VAQY0,TRANS_IOFFK9,1,123.76,Electronics,29,South America,0.82,2525.29,2020-08-14,2023-04-21,Fall,Morning,Loyalty Program,255,0.6745096782191483,-1.6206674435347272,-0.8748335833918104,At Risk,0
CUST_0CB73G,PROD_WPIL5B,TRANS_QVIN85,7,188.85,Home,75,North America,0.82,1716.41,2020-12-05,2023-09-10,Summer,Morning,Loyalty Program,113,-0.6676044067369729,-0.5348779841727161,-1.1571378747409609,At Risk,2
CUST_DCB05J,PROD_EQJEIX,TRANS_PEB1AF,13,26.16,Electronics,23,Asia,0.75,9071.72,2022-12-18,2023-08-01,Summer,Morning,Email Campaign,153,-0.28954410111553025,0.5509114751892951,1.4099123393863755,Top Customer,1
CUST_F2V19Q,PROD_SY44GQ,TRANS_E5I20X,2,59.18,Electronics,35,North America,0.32,6127.71,2021-07-10,2023-10-21,Fall,Morning,Loyalty Program,72,-1.0551162199989514,-1.4397025336410587,0.382434027677825,Not Regular,2
CUST_7WS7QT,PROD_9HJUMB,TRANS_3VZM4N,6,63.15,Electronics,76,Europe,0.97,1280.44,2022-05-08,2023-02-10,Spring,Evening,Discount,325,1.3361152130566727,-0.7158428940663847,-1.3092941919938155,At Risk,0
CUST_EYA1WF,PROD_6VYL5Q,TRANS_NCVTPC,11,103.72,Home,40,Europe,0.76,5618.73,2021-02-13,2023-11-30,Fall,Afternoon,Loyalty Program,32,-1.433176525620394,0.18898165540195802,0.20479675365585542,At Risk,2
CUST_85N1LQ,PROD_PMDE3S,TRANS_NXR2HS,13,49.79,Clothing,25,North America,0.31,9534.92,2020-08-23,2023-06-03,Fall,Afternoon,Email Campaign,212,0.26809484967609754,0.5509114751892951,1.5715721007266568,Top Customer,1
CUST_HBN26L,PROD_Y756B1,TRANS_7OTVQS,16,137.38,Sports,44,South America,0.18,4058.92,2022-05-03,2023-10-16,Summer,Afternoon,Discount,77,-1.0078586817962711,1.0938062048703008,-0.33958690855524915,Other,2
CUST_7DL54F,PROD_JGLZ0G,TRANS_UAJLD3,13,32.26,Electronics,51,Europe,0.9,3034.81,2020-02-15,2023-11-11,Fall,Morning,Loyalty Program,51,-1.2535978804502088,0.5509114751892951,-0.6970078459175013,At Risk,2
CUST_UUECOU,PROD_IKB9GQ,TRANS_DAR1KI,16,150.47,Home,51,North America,0.89,4237.48,2020-10-11,2023-11-27,Fall,Morning,Loyalty Program,35,-1.4048220026987859,1.0938062048703008,-0.2772683269815866,At Risk,2
CUST_D3OZEV,PROD_OHZRVC,TRANS_K7ORMB,19,88.07,Home,74,South America,0.83,4483.33,2021-10-09,2023-04-03,Spring,Morning,Discount,273,0.8446368157487975,1.6367009345513064,-0.19146510520803703,At Risk,0
CUST_3OW1VU,PROD_PS5AGZ,TRANS_HHDCI4,10,91.25,Electronics,74,South America,0.53,4454.13,2022-04-25,2023-06-07,Fall,Morning,Discount,208,0.23028881911395327,0.008016745508289477,-0.20165609189010997,At Risk,0
CUST_W2GG22,PROD_3AAY9T,TRANS_RYC9VY,2,156.92,Electronics,73,South America,0.77,3777.19,2020-01-10,2023-11-29,Winter,Afternoon,Loyalty Program,33,-1.423725017979858,-1.4397025336410587,-0.43791247971759234,At Risk,2
CUST_9JYH3O,PROD_WLJHEY,TRANS_SO06RV,2,22.38,Sports,55,Asia,0.43,6853.05,2021-10-02,2023-09-04,Spring,Evening,Discount,119,-0.6108953608937564,-1.4397025336410587,0.6355823249372365,Not Regular,2
CUST_UJJ5AB,PROD_Q0JNGA,TRANS_EUR8PH,5,28.7,Home,38,Asia,0.5,3507.66,2020-08-02,2023-08-06,Spring,Evening,Discount,148,-0.33680163931821056,-0.8968078039600532,-0.5319801728826311,At Risk,2
CUST_HGIUYL,PROD_ZC2DS8,TRANS_GH2SZG,18,80.6,Home,31,Europe,0.46,8806.33,2021-01-05,2023-05-14,Fall,Morning,Discount,232,0.4571250024868188,1.4557360246576379,1.3172895326892746,Top Customer,1
CUST_DLK1QI,PROD_7IOKLW,TRANS_I237FI,8,137.58,Electronics,52,South America,0.28,8812.2,2021-01-01,2023-10-09,Winter,Morning,Email Campaign,84,-0.9416981283125186,-0.3539130742790476,1.3193382002174863,Top Customer,2
CUST_P50GJC,PROD_U6X54G,TRANS_W0R881,12,117.9,Clothing,57,North America,0.73,1442.09,2020-03-03,2023-05-20,Summer,Evening,Email Campaign,226,0.4004159566436024,0.36994656529562653,-1.2528773085295313,At Risk,0
CUST_MQVQQP,PROD_6A65WZ,TRANS_UOAD2A,8,189.13,Clothing,87,Asia,0.04,5404.37,2022-07-10,2023-03-20,Fall,Morning,Loyalty Program,287,0.9769579227163023,-0.3539130742790476,0.12998374320485676,At Risk,1
CUST_G2QS02,PROD_7IPDZP,TRANS_MFX2BK,1,90.67,Electronics,8,South America,0.92,6686.41,2020-08-28,2023-08-07,Winter,Afternoon,Email Campaign,147,-0.34625314695874665,-1.6206674435347272,0.5774238995707761,At Risk,2
CUST_4AARW5,PROD_H1YD38,TRANS_L3VS5K,10,159.94,Clothing,75,Europe,0.93,9676.79,2020-12-08,2023-06-04,Fall,Afternoon,Email Campaign,211,0.2586433420355615,0.008016745508289477,1.6210856377330163,Top Customer,1
CUST_0UZG1E,PROD_MH6MNK,TRANS_H3LISZ,13,53.38,Electronics,41,Asia,0.46,3557.0,2022-06-22,2023-01-03,Spring,Morning,Discount,363,1.6952725033970433,0.5509114751892951,-0.5147601974410735,At Risk,0
CUST_3AUFK5,PROD_Y9QX6S,TRANS_WOKXCH,7,132.58,Electronics,58,Asia,0.79,708.91,2021-03-04,2023-01-26,Spring,Morning,Email Campaign,340,1.4778878276647138,-0.5348779841727161,-1.508761815911801,At Risk,0
CUST_YS4VJ7,PROD_ZX8QQU,TRANS_FR5JIG,12,62.46,Sports,6,South America,0.83,5698.74,2021-04-27,2023-05-12,Fall,Afternoon,Loyalty Program,234,0.47602801776789094,0.36994656529562653,0.23272075517752192,At Risk,1
CUST_HCJJXE,PROD_BV7IGR,TRANS_6TR23N,3,119.26,Electronics,18,Europe,0.35,2823.8,2022-06-24,2023-11-29,Fall,Morning,Email Campaign,33,-1.423725017979858,-1.2587376237473902,-0.7706516849512074,Not Regular,2
CUST_CMZMO3,PROD_0XJ9VA,TRANS_ODMTZF,2,133.08,Clothing,89,Europe,0.1,341.02,2021-05-07,2023-08-17,Fall,Morning,Email Campaign,137,-0.44076822336410726,-1.4397025336410587,-1.6371577779141238,Not Regular,0
CUST_LMBIH0,PROD_X1ZZ9B,TRANS_Z9AIP7,13,162.93,Electronics,26,South America,0.05,4436.42,2022-10-13,2023-09-24,Summer,Morning,Loyalty Program,99,-0.7999255137044777,0.5509114751892951,-0.2078369951140659,Other,2
CUST_OO4P5H,PROD_N32456,TRANS_GJB78Y,8,102.77,Clothing,43,Asia,0.51,8911.13,2020-06-19,2023-10-08,Fall,Afternoon,Loyalty Program,85,-0.9322466206719826,-0.3539130742790476,1.353865402698906,Top Customer,2
CUST_VZTSAO,PROD_1QKG57,TRANS_CICYQ7,1,57.7,Electronics,51,Asia,0.48,8016.1,2020-12-24,2023-06-15,Winter,Evening,Email Campaign,200,0.15467675798966476,-1.6206674435347272,1.0414942105737086,Not Regular,1
CUST_PLF51R,PROD_NQDWK1,TRANS_QA6CD7,2,105.71,Clothing,80,Europe,0.23,7852.64,2021-08-26,2023-05-23,Winter,Afternoon,Discount,223,0.37206143372199424,-1.4397025336410587,0.9844456255376932,Not Regular,1
CUST_THMDAK,PROD_PMXIA1,TRANS_JM3L5T,12,194.26,Clothing,9,Europe,0.02,7669.19,2021-01-07,2023-02-08,Fall,Evening,Discount,327,1.355018228337745,0.36994656529562653,0.9204204027011762,At Risk,1
CUST_DR9L6G,PROD_U5CZ8J,TRANS_6G93WX,8,92.65,Electronics,58,Europe,0.57,6823.96,2021-02-21,2023-01-26,Fall,Morning,Email Campaign,340,1.4778878276647138,-0.3539130742790476,0.625429728958418,At Risk,1
CUST_AXFVPG,PROD_SH4W7P,TRANS_734EKZ,4,187.29,Home,31,Europe,0.57,8830.76,2021-08-21,2023-12-22,Spring,Evening,Discount,10,-1.6411096937121874,-1.0777727138537216,1.3258157588756803,At Risk,2
CUST_ERZKTJ,PROD_TZM4BQ,TRANS_M3VEI1,8,68.7,Home,24,Asia,0.06,5049.85,2021-09-01,2023-03-29,Winter,Evening,Email Campaign,278,0.8918943539514778,-0.3539130742790476,0.00625399667990783,At Risk,0
CUST_C4UFOO,PROD_FYTQVJ,TRANS_2FP3TN,16,87.85,Electronics,41,Asia,0.32,5357.73,2020-04-24,2023-01-26,Winter,Evening,Email Campaign,340,1.4778878276647138,1.0938062048703008,0.11370608502499761,At Risk,1
CUST_2ONHSS,PROD_FIJBE1,TRANS_MZCC65,12,40.7,Home,57,Asia,0.1,2727.38,2022-02-24,2023-12-26,Spring,Morning,Loyalty Program,6,-1.6789157242743318,0.36994656529562653,-0.8043028813856415,Other,2
CUST_4DG1SV,PROD_166XGO,TRANS_9INM3A,13,86.01,Electronics,11,Asia,0.34,2122.41,2021-01-14,2023-01-03,Winter,Evening,Email Campaign,363,1.6952725033970433,0.5509114751892951,-1.01544127909296,At Risk,0
CUST_8RJ2UJ,PROD_W9GBJF,TRANS_UYVR6Q,6,46.6,Sports,43,South America,0.23,4413.42,2020-02-23,2023-06-12,Winter,Morning,Discount,203,0.18303128091127296,-0.7158428940663847,-0.21586414215816446,Other,0
CUST_X4L864,PROD_5FLVPY,TRANS_2V299P,11,37.97,Sports,6,South America,0.33,8297.46,2020-08-08,2023-06-19,Winter,Afternoon,Loyalty Program,196,0.11687072742752051,0.18898165540195802,1.1396906493705594,Top Customer,1
CUST_L5137D,PROD_WJ48PQ,TRANS_SPB5MI,14,117.1,Sports,76,Europe,0.01,8897.35,2021-10-07,2023-05-26,Winter,Afternoon,Loyalty Program,220,0.34370691080038607,0.7318763850829636,1.3490560946003118,Top Customer,1
CUST_A8R4U9,PROD_ARYSJ9,TRANS_YIY0NJ,6,167.11,Home,66,Asia,0.19,572.16,2021-02-26,2023-09-10,Fall,Evening,Loyalty Program,113,-0.6676044067369729,-0.7158428940663847,-1.5564884401848653,Other,0
CUST_I9LOHF,PROD_QTXSAU,TRANS_72SKC6,10,41.52,Sports,69,Asia,0.44,6682.54,2021-08-31,2023-12-26,Summer,Evening,Email Campaign,6,-1.6789157242743318,0.008016745508289477,0.5760732448290082,Other,2
CUST_PNARK0,PROD_MUAABD,TRANS_X5EG12,18,57.27,Electronics,16,South America,0.58,338.23,2022-09-19,2023-09-27,Winter,Afternoon,Loyalty Program,96,-0.828280036626086,1.4557360246576379,-1.6381315057512125,At Risk,2
CUST_ETNPOR,PROD_F2MZDX,TRANS_RF5Q6J,8,90.22,Home,17,Asia,0.22,3587.63,2022-07-10,2023-09-07,Summer,Morning,Loyalty Program,116,-0.6392498838153646,-0.3539130742790476,-0.5040701316166935,Other,2
CUST_P3FKPA,PROD_VMZMY9,TRANS_BBPJI1,16,27.88,Electronics,21,Europe,0.63,8179.76,2020-11-17,2023-02-14,Fall,Afternoon,Email Campaign,321,1.2983091824945285,1.0938062048703008,1.0986125968883682,At Risk,1
CUST_4RS6HS,PROD_1E5WHF,TRANS_EALG7Q,9,52.03,Electronics,25,Europe,0.55,1477.77,2020-07-13,2023-04-15,Fall,Afternoon,Email Campaign,261,0.7312187240623647,-0.17294816438537905,-1.2404247604193819,At Risk,0
CUST_OAXA2N,PROD_3Y6MMT,TRANS_HDUHSL,8,172.88,Electronics,62,North America,0.45,7082.28,2021-11-10,2023-09-03,Winter,Evening,Email Campaign,120,-0.6014438532532204,-0.3539130742790476,0.7155850604554416,Other,2
CUST_F58QRC,PROD_MT2OAN,TRANS_U2J2S9,3,21.0,Sports,7,Asia,0.11,401.15,2022-03-18,2023-12-17,Winter,Morning,Discount,15,-1.593852155509507,-1.2587376237473902,-1.6161720234897046,Not Regular,2
CUST_NEROOC,PROD_MQL2WG,TRANS_HQIWB6,2,93.22,Electronics,18,North America,0.85,3665.48,2021-12-30,2023-10-05,Summer,Evening,Discount,88,-0.9038920977503744,-1.4397025336410587,-0.4768999839043859,At Risk,2
CUST_I32763,PROD_7VETJ7,TRANS_BRLSDT,5,62.98,Electronics,86,Europe,0.96,4469.42,2022-02-19,2023-01-06,Spring,Evening,Email Campaign,360,1.666917980475435,-0.8968078039600532,-0.19631978413775053,At Risk,0
CUST_A1QNX1,PROD_BT59CF,TRANS_F3IR23,15,71.55,Sports,32,Europe,0.24,9957.36,2022-07-27,2023-10-22,Summer,Morning,Loyalty Program,71,-1.0645677276394876,0.9128412949766321,1.7190063614792224,Top Customer,2
CUST_R73TA0,PROD_9CZPD4,TRANS_5TIUS1,14,116.74,Sports,25,Asia,0.92,6516.17,2020-03-18,2023-03-09,Fall,Afternoon,Email Campaign,298,1.080924506762199,0.7318763850829636,0.5180090511887179,At Risk,1
CUST_CHXLKZ,PROD_1C3NZA,TRANS_U2AO83,13,80.91,Clothing,88,North America,0.74,3262.85,2020-02-29,2023-01-13,Fall,Morning,Email Campaign,353,1.6007574269916827,0.5509114751892951,-0.61742042800723,At Risk,0
CUST_Y3G8FH,PROD_2ZP1QW,TRANS_C36U09,8,159.94,Sports,28,Europe,0.27,7586.53,2020-08-29,2023-01-08,Spring,Evening,Discount,358,1.648014965194363,-0.3539130742790476,0.8915715342374724,At Risk,1
CUST_7I1KVL,PROD_3PJ5NN,TRANS_VG0YH7,13,186.9,Home,10,South America,0.45,7811.64,2020-07-06,2023-06-20,Summer,Evening,Discount,195,0.10741921978698445,0.5509114751892951,0.9701363634156044,Top Customer,1
CUST_LG02EX,PROD_HBWVLV,TRANS_UDGW6J,9,191.5,Sports,36,South America,0.67,7183.04,2022-02-18,2023-08-15,Spring,Morning,Discount,139,-0.4218652080830352,-0.17294816438537905,0.7507509446364579,At Risk,2
CUST_AD2D3A,PROD_43XQB5,TRANS_VHDHBQ,6,81.76,Home,12,South America,0.62,6009.3,2022-07-03,2023-07-20,Winter,Morning,Loyalty Program,165,-0.17612600942909748,-0.7158428940663847,0.3411081806564462,At Risk,2
CUST_QHV233,PROD_ZOXTQ8,TRANS_DBEMVG,18,186.58,Electronics,68,North America,0.12,133.37,2022-07-20,2023-04-05,Winter,Afternoon,Discount,271,0.8257338004677254,1.4557360246576379,-1.709628955466605,Other,0
CUST_AC60O5,PROD_UZAIFS,TRANS_D1YHFV,4,90.36,Clothing,84,South America,0.7,5389.24,2021-05-13,2023-07-29,Spring,Evening,Discount,156,-0.2611895781939221,-1.0777727138537216,0.12470327647541274,At Risk,2
CUST_SUZMBI,PROD_PZJL3X,TRANS_0FJXCZ,12,132.24,Sports,34,North America,0.87,959.57,2022-10-06,2023-06-06,Winter,Evening,Discount,209,0.23974032675448934,0.36994656529562653,-1.4212798733868552,At Risk,0
CUST_8631Y9,PROD_3DKRIM,TRANS_XDR5TU,1,96.67,Home,18,South America,0.47,7490.5,2022-07-22,2023-12-18,Fall,Evening,Discount,14,-1.6033036631500432,-1.6206674435347272,0.8580564502963948,Not Regular,2
CUST_P43D45,PROD_X7ZH8Y,TRANS_TUSXP6,12,123.65,Clothing,47,Asia,0.04,7012.32,2020-03-12,2023-03-26,Fall,Afternoon,Email Campaign,281,0.920248876873086,0.36994656529562653,0.691168573185653,At Risk,1
CUST_A8D38V,PROD_VEDZB9,TRANS_GER2IM,9,76.58,Electronics,83,South America,0.84,5681.12,2020-10-31,2023-06-07,Spring,Morning,Discount,208,0.23028881911395327,-0.17294816438537905,0.226571262528956,At Risk,1
CUST_GAIDRM,PROD_Y0PGNI,TRANS_Y4A3Z0,4,122.27,Home,68,South America,0.39,5458.66,2022-06-01,2023-01-29,Spring,Afternoon,Discount,337,1.4495333047431056,-1.0777727138537216,0.1489313002928616,At Risk,1
CUST_7IUYYY,PROD_OMKM2F,TRANS_R44QO9,4,62.11,Home,11,South America,0.1,8273.37,2022-04-08,2023-09-29,Winter,Evening,Discount,94,-0.847183051907158,-1.0777727138537216,1.1312830853578497,Not Regular,2
CUST_1KN2A8,PROD_0BMUSA,TRANS_NJIQCW,5,179.11,Home,82,South America,0.2,2358.32,2020-09-28,2023-10-09,Summer,Evening,Email Campaign,84,-0.9416981283125186,-0.8968078039600532,-0.9331071808680338,Not Regular,2
CUST_GG7RC6,PROD_P6E5V6,TRANS_OAUFSN,15,125.74,Electronics,30,South America,0.75,6400.72,2021-08-10,2023-04-18,Fall,Morning,Email Campaign,258,0.7028642011407565,0.9128412949766321,0.47771626309127524,At Risk,1
CUST_W3D7AU,PROD_M70MFR,TRANS_XQKGMO,17,163.0,Clothing,36,Europe,0.93,4726.93,2020-03-19,2023-03-21,Summer,Evening,Discount,286,0.9675064150757663,1.2747711147639693,-0.10644714781923628,At Risk,0
CUST_FNGS8H,PROD_RK2GH5,TRANS_HDSUA9,12,86.68,Electronics,59,Asia,0.2,1193.75,2020-07-04,2023-06-03,Spring,Morning,Email Campaign,212,0.26809484967609754,0.36994656529562653,-1.3395495562222028,Other,0
CUST_3USKKH,PROD_2QZ1DL,TRANS_IMS7L0,7,119.85,Clothing,17,Europe,0.28,2625.31,2020-02-11,2023-02-08,Spring,Morning,Email Campaign,327,1.355018228337745,-0.5348779841727161,-0.8399259639417782,At Risk,0
CUST_LQSSAP,PROD_BF448S,TRANS_446DDR,4,116.14,Electronics,44,Asia,0.82,2094.74,2021-05-26,2023-09-08,Fall,Afternoon,Discount,115,-0.6487013914559007,-1.0777727138537216,-1.0250982859934037,At Risk,2
CUST_UZBGZM,PROD_0LNZQ1,TRANS_WIOXBM,8,53.15,Electronics,48,Europe,0.39,4211.88,2022-08-31,2023-07-18,Winter,Afternoon,Loyalty Program,167,-0.15722299414802535,-0.3539130742790476,-0.2862028906480613,Other,2
CUST_MENASY,PROD_ZF41CG,TRANS_I97KZZ,10,169.33,Home,41,Asia,0.21,8885.03,2020-09-23,2023-10-22,Summer,Afternoon,Discount,71,-1.0645677276394876,0.008016745508289477,1.344756335835821,Top Customer,2
CUST_B9TQ73,PROD_HJLHPP,TRANS_Z57ZU7,2,129.63,Clothing,53,South America,0.97,8345.59,2022-05-28,2023-06-04,Spring,Evening,Discount,211,0.2586433420355615,-1.4397025336410587,1.156488327076319,At Risk,1
CUST_HMS7NA,PROD_CI4QH4,TRANS_DK15Z1,2,49.61,Home,62,North America,0.89,1332.89,2020-12-16,2023-07-19,Summer,Afternoon,Email Campaign,166,-0.1666745017885614,-1.4397025336410587,-1.2909888066693385,At Risk,0
CUST_DJ3OOX,PROD_VNZ02U,TRANS_CI78FA,17,44.43,Electronics,27,South America,0.45,6730.06,2020-10-13,2023-01-24,Summer,Afternoon,Discount,342,1.496790842945786,1.2747711147639693,0.5926580286349026,At Risk,1
CUST_DEPZGJ,PROD_6RZY2M,TRANS_CKIIS0,11,191.73,Electronics,83,North America,0.75,3960.54,2022-01-27,2023-09-09,Winter,Evening,Loyalty Program,114,-0.6581528990964368,0.18898165540195802,-0.3739221575203978,At Risk,2
CUST_57JXF3,PROD_2WP619,TRANS_QOIAKD,5,182.9,Electronics,21,North America,0.5,321.6,2020-06-28,2023-07-23,Summer,Evening,Email Campaign,162,-0.20448053235070568,-0.8968078039600532,-1.6439354820704886,At Risk,0
CUST_S9BHPD,PROD_658BOT,TRANS_7AMDJQ,13,198.96,Electronics,88,North America,0.75,2832.81,2022-08-07,2023-10-31,Summer,Evening,Email Campaign,62,-1.149631296404312,0.5509114751892951,-0.7675071373482801,At Risk,2
CUST_EMDJBW,PROD_YYE7H8,TRANS_YBTLXZ,6,74.25,Sports,8,South America,0.31,1508.51,2021-12-19,2023-02-21,Spring,Morning,Email Campaign,314,1.2321486290107762,-0.7158428940663847,-1.2296963038917474,At Risk,0
CUST_WT60W2,PROD_79OT3Q,TRANS_33JNSK,10,119.55,Sports,71,Europe,0.34,3110.45,2022-12-30,2023-02-27,Spring,Morning,Discount,308,1.1754395831675597,0.008016745508289477,-0.6706090023342136,At Risk,0
CUST_P5J7SU,PROD_269B77,TRANS_CQ5JQQ,7,90.09,Clothing,58,North America,0.2,4916.06,2022-07-09,2023-10-28,Winter,Afternoon,Discount,65,-1.1212767734827038,-0.5348779841727161,-0.04043956866922038,Other,2
CUST_SJTJX3,PROD_CXKOJF,TRANS_1KDYBP,18,51.33,Sports,14,Europe,0.4,2814.65,2020-03-21,2023-08-18,Fall,Evening,Loyalty Program,136,-0.45021973100464335,1.4557360246576379,-0.7738450934491857,Other,2
CUST_HOBAHX,PROD_2PRHB2,TRANS_FW6KU1,4,39.82,Home,20,Europe,0.46,731.64,2021-09-30,2023-11-20,Spring,Afternoon,Email Campaign,42,-1.3386614492150335,-1.0777727138537216,-1.500828900593872,Not Regular,2
CUST_VV0YS6,PROD_TMMTQZ,TRANS_5FQH4U,3,190.25,Clothing,80,North America,0.28,6289.96,2021-08-29,2023-04-01,Winter,Evening,Email Campaign,275,0.8635398310298695,-1.2587376237473902,0.43906031497804215,Not Regular,1
CUST_5CZ6NA,PROD_88PYZ7,TRANS_TKDJP9,15,29.31,Clothing,19,Europe,0.25,6888.52,2021-08-22,2023-07-13,Spring,Morning,Discount,172,-0.10996545594534504,0.9128412949766321,0.6479615817048096,Other,1
CUST_EL7O0W,PROD_U31S9S,TRANS_EE6WI3,15,70.72,Electronics,48,Europe,0.4,2968.83,2021-02-26,2023-05-19,Spring,Evening,Loyalty Program,227,0.4098674642841385,0.9128412949766321,-0.7200352877422675,Other,0
CUST_EDUCQO,PROD_EHWN6H,TRANS_N3NF6Y,8,180.93,Sports,51,Asia,0.11,901.19,2021-07-08,2023-12-28,Fall,Morning,Discount,4,-1.6978187395554039,-0.3539130742790476,-1.4416548666231366,Other,2
CUST_LIEEO1,PROD_MO05GS,TRANS_286KXP,5,24.26,Electronics,82,Europe,0.21,4863.83,2022-08-26,2023-05-05,Summer,Evening,Loyalty Program,241,0.5421885712516434,-0.8968078039600532,-0.05866817258718877,Not Regular,0
CUST_YDWNXE,PROD_S4W0QT,TRANS_CAE1YK,1,165.58,Sports,89,Asia,0.59,6804.34,2020-01-26,2023-07-23,Fall,Evening,Email Campaign,162,-0.20448053235070568,-1.6206674435347272,0.6185822235234086,At Risk,1
CUST_XYICEF,PROD_TOC2WT,TRANS_PN6VO3,7,45.56,Sports,46,Europe,0.03,1912.83,2020-04-15,2023-12-25,Spring,Afternoon,Loyalty Program,7,-1.6694642166337956,-0.5348779841727161,-1.088586038984359,Other,2
CUST_2HCWYF,PROD_JU4SQ4,TRANS_3HZJ1Z,19,138.09,Electronics,20,North America,0.95,4530.07,2021-07-15,2023-02-11,Summer,Afternoon,Loyalty Program,324,1.3266637054161368,1.6367009345513064,-0.1751525463888559,At Risk,0
CUST_PREA2U,PROD_K6QYO8,TRANS_C8NKLI,12,150.56,Home,75,Europe,0.4,2353.09,2020-10-18,2023-10-10,Summer,Evening,Loyalty Program,83,-0.9511496359530548,0.36994656529562653,-0.9349324843045832,Other,2
CUST_N6E2GD,PROD_213F1X,TRANS_1ZNF1H,10,118.71,Electronics,66,South America,0.91,6985.54,2020-12-22,2023-08-04,Spring,Morning,Loyalty Program,150,-0.3178986240371384,0.008016745508289477,0.6818221819751765,At Risk,1
CUST_E8OER3,PROD_HQFVDU,TRANS_O7B9AA,6,112.09,Clothing,73,South America,0.61,1768.89,2021-10-17,2023-09-01,Fall,Morning,Email Campaign,122,-0.5825408379721483,-0.7158428940663847,-1.1388220192246872,At Risk,0
